,0
835,-27.497150546335725
836,-29.00964239348447
837,-42.99478607889107
838,-33.7190047302216
839,-48.624247965879604
840,-53.55336297777313
841,-54.38563742058733
842,-72.3073251997901
843,-78.60381654378523
844,-89.20609093300524
845,-105.57737560502511
846,-137.04381046661717
847,-165.6892327615014
848,-241.00321164163563
849,-279.57352430680845
850,-239.90040473674657
851,-187.22241058544074
852,-101.20431490020104
853,60.483865593804694
854,122.82111066150381
855,154.0240125747447
856,181.1264039102234
857,163.65797206461653
858,110.32237395286337
859,99.62221448975805
860,57.99813012187016
861,58.108959461966144
862,47.963000473927984
863,55.657177900835016
864,31.086441221658934
865,24.010366841414886
866,26.017130626023732
867,26.708941962188426
868,20.92554258639856
869,18.831731271516272
870,11.453047249242454
871,15.13705134978216
872,8.119823315902774
873,3.9117216007924505
874,6.001342130153464
875,4.8509241544176795
876,2.882873201549341
877,3.888197792774939
878,-7.6109738312093445
879,3.390507320634839
880,-30.958611814599912
881,14.275310194496571
882,-22.119734897154018
883,-14.788801944757735
884,-10.818830974070881
885,-24.50099221676183
886,-21.838841682416454
887,-24.14180933423049
888,-29.97137045522513
889,-24.92211448460857
890,-45.51174849518657
891,-33.55120985076954
892,-51.19885733293605
893,-48.227537709622624
894,-75.55135646596645
895,-63.820666310752785
896,-93.30300476564112
897,-106.83150050565115
898,-162.4839718372968
899,-186.82612893034434
900,-160.29592616114317
901,-129.15336012231427
902,-65.01538649769
903,31.54312046322552
904,58.997748249044214
905,80.36150091978955
906,93.40493176303016
907,77.49369380482624
908,57.0746136767053
909,50.84884799808897
910,28.258084679045
911,24.494563257828393
912,24.71753273127297
913,22.094664659984332
914,16.31346024561797
915,15.175229019783409
916,14.011727056200684
917,14.681865837001705
918,8.829429586208137
919,8.13558150622895
920,5.840013797733468
921,6.038464014746503
922,3.494266006572544
923,-2.848168498454151
924,4.755762281856479
925,5.358716125914986
926,4.415523588809922
927,-12.869781847606898
928,-6.388923255897905
929,1.1593015076712954
930,-28.26801686739122
931,15.536299320533464
932,-31.827657337684332
933,-8.446467019211035
934,15.525631306752551
935,-10.722419790816451
936,-12.579967338005481
937,-11.841363213606071
938,-17.299145206078002
939,-15.995555897766689
940,-18.62812736050701
941,-20.1616039547573
942,-27.642444023039836
943,-25.74626435386773
944,-35.54076173345288
945,-39.55784333772216
946,-37.86830510576744
947,-64.93880440922712
948,-89.83377935771381
949,-89.81168869258732
950,-82.1320385951225
951,-64.43712312906266
952,-33.43761358823852
953,3.0687249250636315
954,0.9359227505836287
955,0.1578127386047956
956,-0.20206384805826483
957,-0.3833710120896977
958,-0.6536426190429379
959,-0.8409981486518087
960,-0.9948573787435383
961,-1.1250960391421538
962,-1.2377864935732563
963,-1.337105229721941
964,-1.4259903821407793
965,-1.507029862661588
966,-1.581601475350275
967,-1.651285855254328
968,-1.7167062790622438
969,-1.7790048240111378
970,-1.8384869446702727
971,-1.896415262381712
972,-1.952134294764235
973,-2.0069579299133444
974,-2.0606172844430115
975,-2.1133503262809743
976,-2.1652960775062486
977,-2.216579563736165
978,-2.2670823721438054
979,-2.210788508464803
980,-2.302238536877256
981,-2.3448044372858314
982,-2.3894558896605176
983,-2.437000472702254
984,-2.4895529086173815
985,-2.5507820998859896
986,-2.622426050712945
987,-2.708033850933884
988,-2.8080413904090564
989,-2.9174871005880965
990,-3.007297369083832
991,-2.9978567980279736
992,-3.0805938185715607
993,-3.2250552130607506
994,-3.4914140947491545
995,-3.7197351407680013
996,-3.885793168707465
997,-4.455889146165439
998,-4.455889146165439
